id_study,id_subj,id_sex,id_tdate,id_bdate,id_group,id_handedness,task_ordinal,task_onset,task_offset,task_planet,trial_ordinal,trial_onset,trial_offset,trial_success,trial_distance,grasp_ordinal,grasp_onset,grasp_offset,grasp_is_thrown,grasp_hand
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,54,1122680,1125943,y,1,54,1122680,1124074,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,55,1125944,1130193,n,1,55,1125944,1128256,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,56,1130194,1133355,y,1,56,1130194,1131350,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,57,1133356,1134750,y,1,57,1133356,1134444,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,58,1140972,1144099,y,2,58,1140972,1142298,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,59,1144100,1147499,n,2,59,1144100,1145358,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,60,1147500,1150559,y,2,60,1147500,1148690,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,61,1150560,1153551,y,2,61,1150560,1151648,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,62,1153552,1155048,y,2,62,1153552,1154606,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,63,1162698,1166029,n,3,63,1162698,1164024,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,64,1166030,1169191,n,3,64,1166030,1167254,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,65,1169192,1172353,y,3,65,1169192,1170416,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,66,1172354,1176195,n,3,66,1172354,1173510,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,67,1176196,1177590,n,3,67,1176196,1177250,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,68,1183200,1187891,y,4,68,1183200,1184492,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,69,1187892,1190985,y,4,69,1187892,1188946,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,70,1190986,1193841,n,4,70,1190986,1192108,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,71,1193842,1197717,n,4,71,1193842,1195712,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,5,1098642,1199418,j,72,1197718,1199418,n,4,72,1197718,1199010,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,73,1210298,1214207,y,.,73,1210298,1211794,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,74,1214208,1216044,y,.,74,1214208,1215500,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,75,1226210,1229575,n,1,75,1226210,1227876,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,76,1229576,1232839,n,1,76,1229576,1230800,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,77,1232840,1236273,y,1,77,1232840,1234064,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,78,1236274,1239673,y,1,78,1236274,1237736,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,79,1239674,1241442,y,1,79,1239674,1240796,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,80,1247664,1251029,y,2,80,1247664,1248854,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,81,1251030,1255449,y,2,81,1251030,1252866,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,82,1322906,1326645,n,2,82,1322906,1324572,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,83,1326646,1330555,y,2,83,1326646,1328006,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,84,1330556,1332256,n,2,84,1330556,1331610,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,85,1338308,1341877,n,3,85,1338308,1339668,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,86,1341878,1345413,y,3,86,1341878,1343136,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,87,1345414,1349085,n,3,87,1345414,1346944,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,88,1349086,1352519,n,3,88,1349086,1350276,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,89,1352520,1354764,n,3,89,1352520,1354118,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,90,1361088,1366799,n,4,90,1361088,1364250,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,91,1366800,1370403,y,4,91,1366800,1368262,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,92,1370404,1373735,y,4,92,1370404,1371628,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,93,1373736,1377271,n,4,93,1373736,1374858,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,6,1206218,1378802,n,94,1377272,1378802,n,4,94,1377272,1378394,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,95,1390566,1396277,n,.,95,1390566,1392028,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,96,1396278,1399236,n,.,96,1396278,1397502,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,97,1406138,1410251,n,1,97,1406138,1407396,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,98,1410252,1414501,n,1,98,1410252,1411442,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,99,1414502,1420417,n,1,99,1414502,1415590,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,100,1420418,1426027,n,1,100,1420418,1421778,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,101,1426028,1429598,n,1,101,1426028,1427388,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,102,1435718,1440987,n,2,102,1435718,1437044,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,103,1440988,1446937,y,2,103,1440988,1442314,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,104,1446938,1453125,y,2,104,1446938,1448434,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,105,1453126,1458021,n,2,105,1453126,1454486,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,106,1458022,1460912,y,2,106,1458022,1459348,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,107,1467134,1473219,n,3,107,1467134,1468392,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,108,1473220,1478421,y,3,108,1473220,1474784,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,109,1478422,1483929,n,3,109,1478422,1480360,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,110,1483930,1488655,n,3,110,1483930,1485460,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,111,1488656,1493382,n,3,111,1488656,1492838,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,112,1499808,1520989,n,4,112,1499808,1501610,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,113,1520990,1532413,n,4,113,1520990,1525784,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,114,1532414,1542885,n,4,114,1532414,1534522,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,115,1542886,1549583,n,4,115,1542886,1544824,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,7,1385772,1553664,m,116,1549584,1553664,n,4,116,1549584,1551454,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,117,1564272,1569541,n,.,117,1564272,1566414,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,118,1569542,1571582,y,.,118,1569542,1570834,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,119,1578926,1582971,y,1,119,1578926,1580626,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,120,1582972,1587085,y,1,120,1582972,1584536,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,121,1587086,1591165,y,1,121,1587086,1588650,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,122,1591166,1594735,n,1,122,1591166,1592832,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,123,1594736,1596810,n,1,123,1594736,1596198,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,124,1603032,1609049,n,2,124,1603032,1606772,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,125,1609050,1613605,n,2,125,1609050,1610580,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,126,1613606,1617617,n,2,126,1613606,1615102,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,127,1617618,1621935,n,2,127,1617618,1619114,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,128,1621936,1624316,n,2,128,1621936,1623602,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,129,1630164,1635807,n,3,129,1630164,1633394,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,130,1635808,1639819,n,3,130,1635808,1637304,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,131,1639820,1644783,n,3,131,1639820,1642540,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,132,1644784,1649475,n,3,132,1644784,1646926,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,133,1649476,1651720,n,3,133,1649476,1651006,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,134,1657670,1662225,n,4,134,1657670,1659506,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,135,1662226,1667189,n,4,135,1662226,1664402,n,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,136,1667190,1671983,n,4,136,1667190,1668754,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,137,1671984,1677083,n,4,137,1671984,1673582,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,8,1558730,1679430,v,138,1677084,1679430,n,4,138,1677084,1678444,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,139,1689494,1693641,y,1,139,1689494,1691330,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,140,1693642,1697143,y,1,140,1693642,1694968,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,141,1697144,1700509,y,1,141,1697144,1698300,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,142,1700510,1703705,y,1,142,1700510,1701734,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,143,1703706,1705270,y,1,143,1703706,1704862,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,144,1712750,1716115,y,2,144,1712750,1714008,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,145,1716116,1719583,y,2,145,1716116,1717408,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,146,1719584,1723289,y,2,146,1719584,1720808,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,147,1723290,1726825,n,2,147,1723290,1724616,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,148,1726826,1728526,y,2,148,1726826,1727982,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,149,1734374,1737909,n,3,149,1734374,1735632,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,150,1737910,1743077,y,3,150,1737910,1740800,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,151,1743078,1746715,n,3,151,1743078,1744404,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,152,1746716,1751237,n,3,152,1746716,1748722,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,153,1751238,1753176,y,3,153,1751238,1752632,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,154,1758990,1762797,n,4,154,1758990,1760656,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,155,1762798,1766469,n,4,155,1762798,1764260,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,156,1766470,1772215,n,4,156,1766470,1769598,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,157,1772216,1776499,n,4,157,1772216,1773780,y,r
vr,11,f,08/21/2018,01/08/1998,AD,r,9,1685244,1778540,p,158,1776500,1778540,n,4,158,1776500,1778132,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,1,0,178976,b,,,,,,,,,,
vr,12,f,08/21/2018,10/30/1994,AD,r,2,353362,555628,d,,,,,,,,,,
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,1,571370,574973,n,1,1,571370,572730,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,2,574974,579223,y,1,2,574974,576096,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,3,579224,583031,n,1,3,579224,580380,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,4,583032,596631,y,1,4,583032,584392,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,5,596632,604043,y,1,5,596632,598264,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,6,604044,608667,y,1,6,604044,605506,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,7,608668,614515,y,1,7,608668,610402,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,8,614516,621485,n,1,8,614516,615978,n,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,9,621486,625939,n,1,9,621486,623016,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,10,625940,631073,n,1,10,625940,627844,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,11,631074,647257,n,1,11,631074,633658,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,12,647258,651677,y,1,12,647258,648720,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,13,651678,656641,y,1,13,651678,653650,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,14,656642,660823,y,1,14,656642,658206,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,15,660824,662864,y,1,15,660824,662422,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,16,671296,675273,y,2,16,671296,672690,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,17,675274,680713,y,2,17,675274,677008,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,18,680714,699855,y,2,18,680714,682380,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,19,699856,704887,n,2,19,699856,701454,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,20,704888,710871,y,2,20,704888,706962,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,21,710872,717875,y,2,21,710872,712606,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,22,717876,723417,y,2,22,717876,719542,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,23,723418,727803,y,2,23,723418,725118,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,24,727804,734535,y,2,24,727804,730660,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,25,734536,739193,n,2,25,734536,736440,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,26,739194,745109,y,2,26,739194,740826,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,27,745110,752351,y,2,27,745110,747014,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,28,752352,757009,y,2,28,752352,754222,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,29,757010,762381,n,2,29,757010,759764,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,30,762382,764932,y,2,30,762382,764252,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,31,771800,776729,y,3,31,771800,773704,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,32,776730,783121,n,3,32,776730,778940,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,33,783122,796823,n,3,33,783122,785366,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,34,796824,803793,y,3,34,796824,799136,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,35,803794,810355,n,3,35,803794,805630,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,36,810356,818277,y,3,36,810356,812022,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,37,818278,824805,y,3,37,818278,820012,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,38,824806,830347,n,3,38,824806,826336,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,39,830348,837657,y,3,39,830348,832184,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,40,837658,840480,n,3,40,837658,839596,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,41,850918,856289,y,4,41,850918,852958,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,42,856290,864211,y,4,42,856290,858466,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,43,864212,870195,n,4,43,864212,866422,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,44,870196,877879,n,4,44,870196,872746,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,45,877880,883149,n,4,45,877880,879716,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,46,883150,892125,y,4,46,883150,885904,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,47,892126,900319,n,4,47,892126,894030,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,48,900320,906235,y,4,48,900320,902088,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,49,906236,913477,n,4,49,906236,908514,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,3,563006,916028,e,50,913478,916028,n,4,50,913478,915688,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,51,935476,940031,y,.,51,935476,937278,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,52,940032,942106,n,.,52,940032,941426,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,53,949008,953597,n,1,53,949008,950708,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,54,953598,958425,y,1,54,953598,955196,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,55,958426,963831,n,1,55,958426,960126,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,56,963832,971515,y,1,56,963832,966314,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,57,971516,973760,y,1,57,971516,973250,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,58,983552,991167,y,2,58,983552,987530,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,59,991168,997389,n,2,59,991168,993208,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,60,997390,1006637,y,2,60,997390,999158,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,61,1006638,1012383,y,2,61,1006638,1008236,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,62,1012384,1014696,y,2,62,1012384,1014152,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,63,1023944,1030573,y,3,63,1023944,1025406,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,64,1030574,1036047,y,3,64,1030574,1032240,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,65,1036048,1041453,y,3,65,1036048,1037646,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,66,1041454,1047981,y,3,66,1041454,1043222,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,67,1047982,1051008,n,3,67,1047982,1050192,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,68,1057978,1063043,y,4,68,1057978,1059542,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,69,1063044,1068585,n,4,69,1063044,1064914,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,70,1068586,1074331,y,4,70,1068586,1070320,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,71,1074332,1079771,y,4,71,1074332,1076066,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,4,922828,1082594,n,72,1079772,1082594,n,4,72,1079772,1081642,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,73,1097316,1101803,n,.,73,1097316,1098982,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,74,1101804,1103674,y,.,74,1101804,1103300,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,75,1113500,1118599,y,1,75,1113500,1115132,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,76,1118600,1123019,y,1,76,1118600,1120334,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,77,1123020,1127949,y,1,77,1123020,1124482,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,78,1127950,1134137,n,1,78,1127950,1131282,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,79,1134138,1135872,y,1,79,1134138,1135600,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,80,1145494,1151545,n,2,80,1145494,1147364,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,81,1151546,1159671,y,2,81,1151546,1153314,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,82,1159672,1166573,y,2,82,1159672,1161372,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,83,1166574,1172625,y,2,83,1166574,1168716,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,84,1172626,1174462,n,2,84,1172626,1174122,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,85,1181296,1186769,y,3,85,1181296,1182792,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,86,1186770,1192107,y,3,86,1186770,1188674,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,87,1192108,1196765,y,3,87,1192108,1193774,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,88,1196766,1201593,n,3,88,1196766,1198636,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,89,1201594,1203600,y,3,89,1201594,1203158,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,90,1210910,1216349,n,4,90,1210910,1212440,n,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,91,1216350,1221789,y,4,91,1216350,1217812,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,92,1221790,1226889,n,4,92,1221790,1223354,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,93,1226890,1232193,y,4,93,1226890,1228658,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,5,1089802,1234336,j,94,1232194,1234336,y,4,94,1232194,1233928,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,95,1249364,1256401,n,.,95,1249364,1251234,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,96,1256402,1259870,n,.,96,1256402,1257660,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,97,1268914,1273605,n,1,97,1268914,1270512,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,98,1273606,1279997,n,1,98,1273606,1275714,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,99,1279998,1286287,y,1,99,1279998,1281766,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,100,1286288,1292203,y,1,100,1286288,1288294,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,101,1292204,1295672,y,1,101,1292204,1294346,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,102,1306858,1315969,n,2,102,1306858,1309782,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,103,1315970,1322769,n,2,103,1315970,1317670,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,104,1322770,1328821,y,2,104,1322770,1324674,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,105,1328822,1336097,n,2,105,1328822,1330998,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,106,1336098,1339498,y,2,106,1336098,1337900,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,107,1346196,1356123,n,3,107,1346196,1348950,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,108,1356124,1365711,y,3,108,1356124,1359388,y,r
vr,12,f,08/21/2018,10/30/1994,AD,r,6,1242802,1453738,m,109,1365712,1400561,y,3,109,1365712,1368432,y,r
